date,type,category,description,amount
2025-01-01,revenue,Product Sales,penny-3090,0.01
2025-01-01,revenue,Product Sales,penny-3091,0.01
2025-01-01,revenue,Product Sales,penny-3092,0.01
2025-01-01,revenue,Product Sales,penny-3093,0.01
2025-01-01,revenue,Product Sales,penny-3094,0.01
2025-01-01,revenue,Product Sales,penny-3095,0.01
2025-01-01,revenue,Product Sales,penny-3096,0.01
2025-01-01,revenue,Product Sales,penny-3097,0.01
2025-01-01,revenue,Product Sales,penny-3098,0.01
2025-01-01,revenue,Product Sales,penny-3099,0.01
2025-01-01,revenue,Product Sales,penny-3100,0.01
2025-01-01,revenue,Product Sales,penny-3101,0.01
2025-01-01,revenue,Product Sales,penny-3102,0.01
2025-01-01,revenue,Product Sales,penny-3103,0.01
2025-01-01,revenue,Product Sales,penny-3104,0.01
2025-01-01,revenue,Product Sales,penny-3105,0.01
2025-01-01,revenue,Product Sales,penny-3106,0.01
2025-01-01,revenue,Product Sales,penny-3107,0.01
2025-01-01,revenue,Product Sales,penny-3108,0.01
2025-01-01,revenue,Product Sales,penny-3109,0.01
2025-01-01,revenue,Product Sales,penny-3110,0.01
2025-01-01,revenue,Product Sales,penny-3111,0.01
2025-01-01,revenue,Product Sales,penny-3112,0.01
2025-01-01,revenue,Product Sales,penny-3113,0.01
2025-01-01,revenue,Product Sales,penny-3114,0.01
2025-01-01,revenue,Product Sales,penny-3115,0.01
2025-01-01,revenue,Product Sales,penny-3116,0.01
2025-01-01,revenue,Product Sales,penny-3117,0.01
2025-01-01,revenue,Product Sales,penny-3118,0.01
2025-01-01,revenue,Product Sales,penny-3119,0.01
2025-01-01,revenue,Product Sales,penny-3120,0.01
2025-01-01,revenue,Product Sales,penny-3121,0.01
2025-01-01,revenue,Product Sales,penny-3122,0.01
2025-01-01,revenue,Product Sales,penny-3123,0.01
2025-01-01,revenue,Product Sales,penny-3124,0.01
2025-01-01,revenue,Product Sales,penny-3125,0.01
2025-01-01,revenue,Product Sales,penny-3126,0.01
2025-01-01,revenue,Product Sales,penny-3127,0.01
2025-01-01,revenue,Product Sales,penny-3128,0.01
2025-01-01,revenue,Product Sales,penny-3129,0.01
2025-01-01,revenue,Product Sales,penny-3130,0.01
2025-01-01,revenue,Product Sales,penny-3131,0.01
2025-01-01,revenue,Product Sales,penny-3132,0.01
2025-01-01,revenue,Product Sales,penny-3133,0.01
2025-01-01,revenue,Product Sales,penny-3134,0.01
2025-01-01,revenue,Product Sales,penny-3135,0.01
2025-01-01,revenue,Product Sales,penny-3136,0.01
2025-01-01,revenue,Product Sales,penny-3137,0.01
2025-01-01,revenue,Product Sales,penny-3138,0.01
2025-01-01,revenue,Product Sales,penny-3139,0.01
2025-01-01,revenue,Product Sales,penny-3140,0.01
2025-01-01,revenue,Product Sales,penny-3141,0.01
2025-01-01,revenue,Product Sales,penny-3142,0.01
2025-01-01,revenue,Product Sales,penny-3143,0.01
2025-01-01,revenue,Product Sales,penny-3144,0.01
2025-01-01,revenue,Product Sales,penny-3145,0.01
2025-01-01,revenue,Product Sales,penny-3146,0.01
2025-01-01,revenue,Product Sales,penny-3147,0.01
2025-01-01,revenue,Product Sales,penny-3148,0.01
2025-01-01,revenue,Product Sales,penny-3149,0.01
2025-01-01,revenue,Product Sales,penny-3150,0.01
2025-01-01,revenue,Product Sales,penny-3151,0.01
2025-01-01,revenue,Product Sales,penny-3152,0.01
2025-01-01,revenue,Product Sales,penny-3153,0.01
2025-01-01,revenue,Product Sales,penny-3154,0.01
2025-01-01,revenue,Product Sales,penny-3155,0.01
2025-01-01,revenue,Product Sales,penny-3156,0.01
2025-01-01,revenue,Product Sales,penny-3157,0.01
2025-01-01,revenue,Product Sales,penny-3158,0.01
2025-01-01,revenue,Product Sales,penny-3159,0.01
2025-01-01,revenue,Product Sales,penny-3160,0.01
2025-01-01,revenue,Product Sales,penny-3161,0.01
2025-01-01,revenue,Product Sales,penny-3162,0.01
2025-01-01,revenue,Product Sales,penny-3163,0.01
2025-01-01,revenue,Product Sales,penny-3164,0.01
2025-01-01,revenue,Product Sales,penny-3165,0.01
2025-01-01,revenue,Product Sales,penny-3166,0.01
2025-01-01,revenue,Product Sales,penny-3167,0.01
2025-01-01,revenue,Product Sales,penny-3168,0.01
2025-01-01,revenue,Product Sales,penny-3169,0.01
2025-01-01,revenue,Product Sales,penny-3170,0.01
2025-01-01,revenue,Product Sales,penny-3171,0.01
2025-01-01,revenue,Product Sales,penny-3172,0.01
2025-01-01,revenue,Product Sales,penny-3173,0.01
2025-01-01,revenue,Product Sales,penny-3174,0.01
2025-01-01,revenue,Product Sales,penny-3175,0.01
2025-01-01,revenue,Product Sales,penny-3176,0.01
2025-01-01,revenue,Product Sales,penny-3177,0.01
2025-01-01,revenue,Product Sales,penny-3178,0.01
2025-01-01,revenue,Product Sales,penny-3179,0.01
2025-01-01,revenue,Product Sales,penny-3180,0.01
2025-01-01,revenue,Product Sales,penny-3181,0.01
2025-01-01,revenue,Product Sales,penny-3182,0.01
2025-01-01,revenue,Product Sales,penny-3183,0.01
2025-01-01,revenue,Product Sales,penny-3184,0.01
2025-01-01,revenue,Product Sales,penny-3185,0.01
2025-01-01,revenue,Product Sales,penny-3186,0.01
2025-01-01,revenue,Product Sales,penny-3187,0.01
2025-01-01,revenue,Product Sales,penny-3188,0.01
2025-01-01,revenue,Product Sales,penny-3189,0.01
2025-01-01,revenue,Product Sales,penny-3190,0.01
2025-01-01,revenue,Product Sales,penny-3191,0.01
2025-01-01,revenue,Product Sales,penny-3192,0.01
2025-01-01,revenue,Product Sales,penny-3193,0.01
2025-01-01,revenue,Product Sales,penny-3194,0.01
2025-01-01,revenue,Product Sales,penny-3195,0.01
2025-01-01,revenue,Product Sales,penny-3196,0.01
2025-01-01,revenue,Product Sales,penny-3197,0.01
2025-01-01,revenue,Product Sales,penny-3198,0.01
2025-01-01,revenue,Product Sales,penny-3199,0.01
2025-01-01,revenue,Product Sales,penny-3200,0.01
2025-01-01,revenue,Product Sales,penny-3201,0.01
2025-01-01,revenue,Product Sales,penny-3202,0.01
2025-01-01,revenue,Product Sales,penny-3203,0.01
2025-01-01,revenue,Product Sales,penny-3204,0.01
2025-01-01,revenue,Product Sales,penny-3205,0.01
2025-01-01,revenue,Product Sales,penny-3206,0.01
2025-01-01,revenue,Product Sales,penny-3207,0.01
2025-01-01,revenue,Product Sales,penny-3208,0.01
2025-01-01,revenue,Product Sales,penny-3209,0.01
2025-01-01,revenue,Product Sales,penny-3210,0.01
2025-01-01,revenue,Product Sales,penny-3211,0.01
2025-01-01,revenue,Product Sales,penny-3212,0.01
2025-01-01,revenue,Product Sales,penny-3213,0.01
2025-01-01,revenue,Product Sales,penny-3214,0.01
2025-01-01,revenue,Product Sales,penny-3215,0.01
2025-01-01,revenue,Product Sales,penny-3216,0.01
2025-01-01,revenue,Product Sales,penny-3217,0.01
2025-01-01,revenue,Product Sales,penny-3218,0.01
2025-01-01,revenue,Product Sales,penny-3219,0.01
2025-01-01,revenue,Product Sales,penny-3220,0.01
2025-01-01,revenue,Product Sales,penny-3221,0.01
2025-01-01,revenue,Product Sales,penny-3222,0.01
2025-01-01,revenue,Product Sales,penny-3223,0.01
2025-01-01,revenue,Product Sales,penny-3224,0.01
2025-01-01,revenue,Product Sales,penny-3225,0.01
2025-01-01,revenue,Product Sales,penny-3226,0.01
2025-01-01,revenue,Product Sales,penny-3227,0.01
2025-01-01,revenue,Product Sales,penny-3228,0.01
2025-01-01,revenue,Product Sales,penny-3229,0.01
2025-01-01,revenue,Product Sales,penny-3230,0.01
2025-01-01,revenue,Product Sales,penny-3231,0.01
2025-01-01,revenue,Product Sales,penny-3232,0.01
2025-01-01,revenue,Product Sales,penny-3233,0.01
2025-01-01,revenue,Product Sales,penny-3234,0.01
2025-01-01,revenue,Product Sales,penny-3235,0.01
2025-01-01,revenue,Product Sales,penny-3236,0.01
2025-01-01,revenue,Product Sales,penny-3237,0.01
2025-01-01,revenue,Product Sales,penny-3238,0.01
2025-01-01,revenue,Product Sales,penny-3239,0.01
2025-01-01,revenue,Product Sales,penny-3240,0.01
2025-01-01,revenue,Product Sales,penny-3241,0.01
2025-01-01,revenue,Product Sales,penny-3242,0.01
2025-01-01,revenue,Product Sales,penny-3243,0.01
2025-01-01,revenue,Product Sales,penny-3244,0.01
2025-01-01,revenue,Product Sales,penny-3245,0.01
2025-01-01,revenue,Product Sales,penny-3246,0.01
2025-01-01,revenue,Product Sales,penny-3247,0.01
2025-01-01,revenue,Product Sales,penny-3248,0.01
2025-01-01,revenue,Product Sales,penny-3249,0.01
2025-01-01,revenue,Product Sales,penny-3250,0.01
2025-01-01,revenue,Product Sales,penny-3251,0.01
2025-01-01,revenue,Product Sales,penny-3252,0.01
2025-01-01,revenue,Product Sales,penny-3253,0.01
2025-01-01,revenue,Product Sales,penny-3254,0.01
2025-01-01,revenue,Product Sales,penny-3255,0.01
2025-01-01,revenue,Product Sales,penny-3256,0.01
2025-01-01,revenue,Product Sales,penny-3257,0.01
2025-01-01,revenue,Product Sales,penny-3258,0.01
2025-01-01,revenue,Product Sales,penny-3259,0.01
2025-01-01,revenue,Product Sales,penny-3260,0.01
2025-01-01,revenue,Product Sales,penny-3261,0.01
2025-01-01,revenue,Product Sales,penny-3262,0.01
2025-01-01,revenue,Product Sales,penny-3263,0.01
2025-01-01,revenue,Product Sales,penny-3264,0.01
2025-01-01,revenue,Product Sales,penny-3265,0.01
2025-01-01,revenue,Product Sales,penny-3266,0.01
2025-01-01,revenue,Product Sales,penny-3267,0.01
2025-01-01,revenue,Product Sales,penny-3268,0.01
2025-01-01,revenue,Product Sales,penny-3269,0.01
2025-01-01,revenue,Product Sales,penny-3270,0.01
2025-01-01,revenue,Product Sales,penny-3271,0.01
2025-01-01,revenue,Product Sales,penny-3272,0.01
2025-01-01,revenue,Product Sales,penny-3273,0.01
2025-01-01,revenue,Product Sales,penny-3274,0.01
2025-01-01,revenue,Product Sales,penny-3275,0.01
2025-01-01,revenue,Product Sales,penny-3276,0.01
2025-01-01,revenue,Product Sales,penny-3277,0.01
2025-01-01,revenue,Product Sales,penny-3278,0.01
2025-01-01,revenue,Product Sales,penny-3279,0.01
2025-01-01,revenue,Product Sales,penny-3280,0.01
2025-01-01,revenue,Product Sales,penny-3281,0.01
2025-01-01,revenue,Product Sales,penny-3282,0.01
2025-01-01,revenue,Product Sales,penny-3283,0.01
2025-01-01,revenue,Product Sales,penny-3284,0.01
2025-01-01,revenue,Product Sales,penny-3285,0.01
2025-01-01,revenue,Product Sales,penny-3286,0.01
2025-01-01,revenue,Product Sales,penny-3287,0.01
2025-01-01,revenue,Product Sales,penny-3288,0.01
2025-01-01,revenue,Product Sales,penny-3289,0.01
2025-01-01,revenue,Product Sales,penny-3290,0.01
2025-01-01,revenue,Product Sales,penny-3291,0.01
2025-01-01,revenue,Product Sales,penny-3292,0.01
2025-01-01,revenue,Product Sales,penny-3293,0.01
2025-01-01,revenue,Product Sales,penny-3294,0.01
2025-01-01,revenue,Product Sales,penny-3295,0.01
2025-01-01,revenue,Product Sales,penny-3296,0.01
2025-01-01,revenue,Product Sales,penny-3297,0.01
2025-01-01,revenue,Product Sales,penny-3298,0.01
2025-01-01,revenue,Product Sales,penny-3299,0.01
2025-01-01,revenue,Product Sales,penny-3300,0.01
2025-01-01,revenue,Product Sales,penny-3301,0.01
2025-01-01,revenue,Product Sales,penny-3302,0.01
2025-01-01,revenue,Product Sales,penny-3303,0.01
2025-01-01,revenue,Product Sales,penny-3304,0.01
2025-01-01,revenue,Product Sales,penny-3305,0.01
2025-01-01,revenue,Product Sales,penny-3306,0.01
2025-01-01,revenue,Product Sales,penny-3307,0.01
2025-01-01,revenue,Product Sales,penny-3308,0.01
2025-01-01,revenue,Product Sales,penny-3309,0.01
2025-01-01,revenue,Product Sales,penny-3310,0.01
2025-01-01,revenue,Product Sales,penny-3311,0.01
2025-01-01,revenue,Product Sales,penny-3312,0.01
2025-01-01,revenue,Product Sales,penny-3313,0.01
2025-01-01,revenue,Product Sales,penny-3314,0.01
2025-01-01,revenue,Product Sales,penny-3315,0.01
2025-01-01,revenue,Product Sales,penny-3316,0.01
2025-01-01,revenue,Product Sales,penny-3317,0.01
2025-01-01,revenue,Product Sales,penny-3318,0.01
2025-01-01,revenue,Product Sales,penny-3319,0.01
2025-01-01,revenue,Product Sales,penny-3320,0.01
2025-01-01,revenue,Product Sales,penny-3321,0.01
2025-01-01,revenue,Product Sales,penny-3322,0.01
2025-01-01,revenue,Product Sales,penny-3323,0.01
2025-01-01,revenue,Product Sales,penny-3324,0.01
2025-01-01,revenue,Product Sales,penny-3325,0.01
2025-01-01,revenue,Product Sales,penny-3326,0.01
2025-01-01,revenue,Product Sales,penny-3327,0.01
2025-01-01,revenue,Product Sales,penny-3328,0.01
2025-01-01,revenue,Product Sales,penny-3329,0.01
2025-01-01,revenue,Product Sales,penny-3330,0.01
2025-01-01,revenue,Product Sales,penny-3331,0.01
2025-01-01,revenue,Product Sales,penny-3332,0.01
2025-01-01,revenue,Product Sales,penny-3333,0.01
2025-01-01,revenue,Product Sales,penny-3334,0.01
2025-01-01,revenue,Product Sales,penny-3335,0.01
2025-01-01,revenue,Product Sales,penny-3336,0.01
2025-01-01,revenue,Product Sales,penny-3337,0.01
2025-01-01,revenue,Product Sales,penny-3338,0.01
2025-01-01,revenue,Product Sales,penny-3339,0.01
2025-01-01,revenue,Product Sales,penny-3340,0.01
2025-01-01,revenue,Product Sales,penny-3341,0.01
2025-01-01,revenue,Product Sales,penny-3342,0.01
2025-01-01,revenue,Product Sales,penny-3343,0.01
2025-01-01,revenue,Product Sales,penny-3344,0.01
2025-01-01,revenue,Product Sales,penny-3345,0.01
2025-01-01,revenue,Product Sales,penny-3346,0.01
2025-01-01,revenue,Product Sales,penny-3347,0.01
2025-01-01,revenue,Product Sales,penny-3348,0.01
2025-01-01,revenue,Product Sales,penny-3349,0.01
2025-01-01,revenue,Product Sales,penny-3350,0.01
2025-01-01,revenue,Product Sales,penny-3351,0.01
2025-01-01,revenue,Product Sales,penny-3352,0.01
2025-01-01,revenue,Product Sales,penny-3353,0.01
2025-01-01,revenue,Product Sales,penny-3354,0.01
2025-01-01,revenue,Product Sales,penny-3355,0.01
2025-01-01,revenue,Product Sales,penny-3356,0.01
2025-01-01,revenue,Product Sales,penny-3357,0.01
2025-01-01,revenue,Product Sales,penny-3358,0.01
2025-01-01,revenue,Product Sales,penny-3359,0.01
2025-01-01,revenue,Product Sales,penny-3360,0.01
2025-01-01,revenue,Product Sales,penny-3361,0.01
2025-01-01,revenue,Product Sales,penny-3362,0.01
2025-01-01,revenue,Product Sales,penny-3363,0.01
2025-01-01,revenue,Product Sales,penny-3364,0.01
2025-01-01,revenue,Product Sales,penny-3365,0.01
2025-01-01,revenue,Product Sales,penny-3366,0.01
2025-01-01,revenue,Product Sales,penny-3367,0.01
2025-01-01,revenue,Product Sales,penny-3368,0.01
2025-01-01,revenue,Product Sales,penny-3369,0.01
2025-01-01,revenue,Product Sales,penny-3370,0.01
2025-01-01,revenue,Product Sales,penny-3371,0.01
2025-01-01,revenue,Product Sales,penny-3372,0.01
2025-01-01,revenue,Product Sales,penny-3373,0.01
2025-01-01,revenue,Product Sales,penny-3374,0.01
2025-01-01,revenue,Product Sales,penny-3375,0.01
2025-01-01,revenue,Product Sales,penny-3376,0.01
2025-01-01,revenue,Product Sales,penny-3377,0.01
2025-01-01,revenue,Product Sales,penny-3378,0.01
2025-01-01,revenue,Product Sales,penny-3379,0.01
2025-01-01,revenue,Product Sales,penny-3380,0.01
2025-01-01,revenue,Product Sales,penny-3381,0.01
2025-01-01,revenue,Product Sales,penny-3382,0.01
2025-01-01,revenue,Product Sales,penny-3383,0.01
2025-01-01,revenue,Product Sales,penny-3384,0.01
2025-01-01,revenue,Product Sales,penny-3385,0.01
2025-01-01,revenue,Product Sales,penny-3386,0.01
2025-01-01,revenue,Product Sales,penny-3387,0.01
2025-01-01,revenue,Product Sales,penny-3388,0.01
2025-01-01,revenue,Product Sales,penny-3389,0.01
2025-01-01,revenue,Product Sales,penny-3390,0.01
2025-01-01,revenue,Product Sales,penny-3391,0.01
2025-01-01,revenue,Product Sales,penny-3392,0.01
2025-01-01,revenue,Product Sales,penny-3393,0.01
2025-01-01,revenue,Product Sales,penny-3394,0.01
2025-01-01,revenue,Product Sales,penny-3395,0.01
2025-01-01,revenue,Product Sales,penny-3396,0.01
2025-01-01,revenue,Product Sales,penny-3397,0.01
2025-01-01,revenue,Product Sales,penny-3398,0.01
2025-01-01,revenue,Product Sales,penny-3399,0.01
2025-01-01,revenue,Product Sales,penny-3400,0.01
2025-01-01,revenue,Product Sales,penny-3401,0.01
2025-01-01,revenue,Product Sales,penny-3402,0.01
2025-01-01,revenue,Product Sales,penny-3403,0.01
2025-01-01,revenue,Product Sales,penny-3404,0.01
2025-01-01,revenue,Product Sales,penny-3405,0.01
2025-01-01,revenue,Product Sales,penny-3406,0.01
2025-01-01,revenue,Product Sales,penny-3407,0.01
2025-01-01,revenue,Product Sales,penny-3408,0.01
2025-01-01,revenue,Product Sales,penny-3409,0.01
2025-01-01,revenue,Product Sales,penny-3410,0.01
2025-01-01,revenue,Product Sales,penny-3411,0.01
2025-01-01,revenue,Product Sales,penny-3412,0.01
2025-01-01,revenue,Product Sales,penny-3413,0.01
2025-01-01,revenue,Product Sales,penny-3414,0.01
2025-01-01,revenue,Product Sales,penny-3415,0.01
2025-01-01,revenue,Product Sales,penny-3416,0.01
2025-01-01,revenue,Product Sales,penny-3417,0.01
2025-01-01,revenue,Product Sales,penny-3418,0.01
2025-01-01,revenue,Product Sales,penny-3419,0.01
2025-01-01,revenue,Product Sales,penny-3420,0.01
2025-01-01,revenue,Product Sales,penny-3421,0.01
2025-01-01,revenue,Product Sales,penny-3422,0.01
2025-01-01,revenue,Product Sales,penny-3423,0.01
2025-01-01,revenue,Product Sales,penny-3424,0.01
2025-01-01,revenue,Product Sales,penny-3425,0.01
2025-01-01,revenue,Product Sales,penny-3426,0.01
2025-01-01,revenue,Product Sales,penny-3427,0.01
2025-01-01,revenue,Product Sales,penny-3428,0.01
2025-01-01,revenue,Product Sales,penny-3429,0.01
2025-01-01,revenue,Product Sales,penny-3430,0.01
2025-01-01,revenue,Product Sales,penny-3431,0.01
2025-01-01,revenue,Product Sales,penny-3432,0.01
2025-01-01,revenue,Product Sales,penny-3433,0.01
2025-01-01,revenue,Product Sales,penny-3434,0.01
2025-01-01,revenue,Product Sales,penny-3435,0.01
2025-01-01,revenue,Product Sales,penny-3436,0.01
2025-01-01,revenue,Product Sales,penny-3437,0.01
2025-01-01,revenue,Product Sales,penny-3438,0.01
2025-01-01,revenue,Product Sales,penny-3439,0.01
2025-01-01,revenue,Product Sales,penny-3440,0.01
2025-01-01,revenue,Product Sales,penny-3441,0.01
2025-01-01,revenue,Product Sales,penny-3442,0.01
2025-01-01,revenue,Product Sales,penny-3443,0.01
2025-01-01,revenue,Product Sales,penny-3444,0.01
2025-01-01,revenue,Product Sales,penny-3445,0.01
2025-01-01,revenue,Product Sales,penny-3446,0.01
2025-01-01,revenue,Product Sales,penny-3447,0.01
2025-01-01,revenue,Product Sales,penny-3448,0.01
2025-01-01,revenue,Product Sales,penny-3449,0.01
2025-01-01,revenue,Product Sales,penny-3450,0.01
2025-01-01,revenue,Product Sales,penny-3451,0.01
2025-01-01,revenue,Product Sales,penny-3452,0.01
2025-01-01,revenue,Product Sales,penny-3453,0.01
2025-01-01,revenue,Product Sales,penny-3454,0.01
2025-01-01,revenue,Product Sales,penny-3455,0.01
2025-01-01,revenue,Product Sales,penny-3456,0.01
2025-01-01,revenue,Product Sales,penny-3457,0.01
2025-01-01,revenue,Product Sales,penny-3458,0.01
2025-01-01,revenue,Product Sales,penny-3459,0.01
2025-01-01,revenue,Product Sales,penny-3460,0.01
2025-01-01,revenue,Product Sales,penny-3461,0.01
2025-01-01,revenue,Product Sales,penny-3462,0.01
2025-01-01,revenue,Product Sales,penny-3463,0.01
2025-01-01,revenue,Product Sales,penny-3464,0.01
2025-01-01,revenue,Product Sales,penny-3465,0.01
2025-01-01,revenue,Product Sales,penny-3466,0.01
2025-01-01,revenue,Product Sales,penny-3467,0.01
2025-01-01,revenue,Product Sales,penny-3468,0.01
2025-01-01,revenue,Product Sales,penny-3469,0.01
2025-01-01,revenue,Product Sales,penny-3470,0.01
2025-01-01,revenue,Product Sales,penny-3471,0.01
