date,type,category,description,amount
2025-03-07,expense,Salaries & Wages,Exp txn,190.83
2025-11-21,revenue,Consulting / Retainers,Rev txn,4263.91
2025-07-23,revenue,Other Revenue,Rev txn,2005.96
2025-03-03,revenue,Service Revenue,Rev txn,3170.04
2025-02-17,revenue,Service Revenue,Rev txn,2109.12
2025-03-31,expense,Marketing & Advertising,Exp txn,1254.76
2025-05-29,expense,Other Expense,Exp txn,1499.5
2025-09-21,expense,Other Expense,Exp txn,1308.22
2025-11-29,revenue,Product Sales,Rev txn,4680.78
2025-12-18,revenue,Online / Digital Sales,Rev txn,1334.16
2025-12-25,expense,Salaries & Wages,Exp txn,782.84
2025-10-22,revenue,Consulting / Retainers,Rev txn,3537.4
2025-03-14,expense,Salaries & Wages,Exp txn,1171.82
2025-08-19,expense,Salaries & Wages,Exp txn,603.95
2025-04-23,expense,Software & Subscriptions,Exp txn,423.31
2025-04-03,expense,Marketing & Advertising,Exp txn,1637.07
2025-03-22,expense,Software & Subscriptions,Exp txn,1522.91
2025-01-24,expense,Rent / Office Space,Exp txn,1989.74
2025-03-30,expense,Marketing & Advertising,Exp txn,1023.2
2025-05-10,expense,Rent / Office Space,Exp txn,18.79
2025-08-03,expense,Other Expense,Exp txn,1944.48
2025-02-21,revenue,Product Sales,Rev txn,443.4
2025-03-09,expense,Software & Subscriptions,Exp txn,1584.34
2025-08-24,expense,Marketing & Advertising,Exp txn,1424.1
2025-05-10,revenue,Subscription Income,Rev txn,3687.89
2025-12-04,expense,Salaries & Wages,Exp txn,1971.82
2025-11-10,expense,Salaries & Wages,Exp txn,16.62
2025-05-16,revenue,Subscription Income,Rev txn,2094.57
2025-06-09,expense,Salaries & Wages,Exp txn,879.78
2025-05-08,expense,Other Expense,Exp txn,775.91
2025-02-21,revenue,Product Sales,Rev txn,2593.78
2025-09-10,revenue,Product Sales,Rev txn,487.82
2025-01-23,revenue,Other Revenue,Rev txn,428.18
2025-01-25,expense,Rent / Office Space,Exp txn,960.87
2025-06-01,expense,Salaries & Wages,Exp txn,1880.15
2025-02-07,expense,Salaries & Wages,Exp txn,1223.99
2025-08-30,expense,Salaries & Wages,Exp txn,1618.99
2025-11-15,expense,Rent / Office Space,Exp txn,1022.35
2025-01-17,revenue,Service Revenue,Rev txn,2621.24
2025-01-03,revenue,Subscription Income,Rev txn,4200.66
2025-07-01,revenue,Online / Digital Sales,Rev txn,277.15
2025-08-21,revenue,Online / Digital Sales,Rev txn,699.47
2025-04-28,revenue,Subscription Income,Rev txn,1328.39
2025-04-13,revenue,Other Revenue,Rev txn,706.92
2025-07-07,expense,Salaries & Wages,Exp txn,382.49
2025-05-02,expense,Marketing & Advertising,Exp txn,1427.09
2025-12-24,expense,Other Expense,Exp txn,409.0
2025-10-09,revenue,Consulting / Retainers,Rev txn,3380.38
2025-11-06,expense,Cost of Goods Sold (COGS),Exp txn,1360.86
2025-03-26,revenue,Service Revenue,Rev txn,526.85
2025-12-29,expense,Salaries & Wages,Exp txn,1820.38
2025-12-25,expense,Other Expense,Exp txn,70.27
2025-09-03,revenue,Consulting / Retainers,Rev txn,3710.49
2025-06-12,revenue,Subscription Income,Rev txn,2093.87
2025-06-19,expense,Rent / Office Space,Exp txn,687.17
2025-12-08,revenue,Service Revenue,Rev txn,4564.92
2025-05-07,expense,Software & Subscriptions,Exp txn,1912.01
2025-04-03,expense,Salaries & Wages,Exp txn,1801.26
2025-05-18,revenue,Product Sales,Rev txn,2764.72
2025-12-26,expense,Rent / Office Space,Exp txn,1319.29
2025-08-14,expense,Cost of Goods Sold (COGS),Exp txn,518.96
2025-11-27,revenue,Online / Digital Sales,Rev txn,119.68
2025-04-12,expense,Salaries & Wages,Exp txn,829.41
2025-08-18,expense,Other Expense,Exp txn,566.2
2025-01-15,expense,Salaries & Wages,Exp txn,1755.65
2025-04-18,revenue,Product Sales,Rev txn,2961.79
2025-01-03,revenue,Online / Digital Sales,Rev txn,929.78
2025-04-07,expense,Software & Subscriptions,Exp txn,684.54
2025-05-12,expense,Marketing & Advertising,Exp txn,1573.36
2025-10-04,revenue,Other Revenue,Rev txn,3314.87
2025-10-10,expense,Rent / Office Space,Exp txn,310.59
2025-10-29,revenue,Online / Digital Sales,Rev txn,583.03
2025-10-26,expense,Rent / Office Space,Exp txn,574.57
2025-05-23,expense,Rent / Office Space,Exp txn,1721.02
2025-10-13,revenue,Other Revenue,Rev txn,1164.09
2025-11-23,revenue,Product Sales,Rev txn,1978.35
2025-06-02,expense,Rent / Office Space,Exp txn,86.76
2025-02-19,revenue,Service Revenue,Rev txn,4244.14
2025-06-08,revenue,Other Revenue,Rev txn,4826.99
2025-03-19,revenue,Product Sales,Rev txn,2951.49
2025-05-23,revenue,Consulting / Retainers,Rev txn,4030.43
2025-11-27,revenue,Other Revenue,Rev txn,2783.02
2025-11-07,revenue,Subscription Income,Rev txn,4007.67
2025-08-16,revenue,Subscription Income,Rev txn,1859.94
2025-12-06,revenue,Consulting / Retainers,Rev txn,366.65
2025-09-17,expense,Cost of Goods Sold (COGS),Exp txn,748.43
2025-01-14,revenue,Consulting / Retainers,Rev txn,730.93
2025-02-19,revenue,Online / Digital Sales,Rev txn,1537.97
2025-02-07,expense,Other Expense,Exp txn,310.54
2025-11-26,expense,Salaries & Wages,Exp txn,119.29
2025-08-08,expense,Marketing & Advertising,Exp txn,1143.26
2025-01-28,revenue,Consulting / Retainers,Rev txn,2652.82
2025-10-01,revenue,Other Revenue,Rev txn,3663.12
2025-07-15,expense,Cost of Goods Sold (COGS),Exp txn,903.23
2025-03-26,revenue,Subscription Income,Rev txn,2164.2
2025-12-14,revenue,Product Sales,Rev txn,1564.7
2025-01-26,revenue,Other Revenue,Rev txn,4032.3
2025-11-22,expense,Rent / Office Space,Exp txn,196.11
2025-10-20,revenue,Product Sales,Rev txn,926.33
2025-08-16,expense,Cost of Goods Sold (COGS),Exp txn,1530.35
2025-05-17,revenue,Subscription Income,Rev txn,2991.31
2025-05-29,expense,Cost of Goods Sold (COGS),Exp txn,785.65
2025-05-08,revenue,Other Revenue,Rev txn,2096.38
2025-04-02,expense,Software & Subscriptions,Exp txn,1879.81
2025-01-13,expense,Rent / Office Space,Exp txn,1403.63
2025-12-04,expense,Cost of Goods Sold (COGS),Exp txn,46.0
2025-07-08,revenue,Product Sales,Rev txn,1858.22
2025-07-07,expense,Salaries & Wages,Exp txn,211.81
2025-03-30,revenue,Other Revenue,Rev txn,2163.57
2025-01-02,revenue,Product Sales,Rev txn,696.74
2025-04-30,expense,Software & Subscriptions,Exp txn,875.96
2025-01-12,expense,Software & Subscriptions,Exp txn,1668.69
2025-03-16,revenue,Subscription Income,Rev txn,4510.82
2025-03-31,revenue,Online / Digital Sales,Rev txn,1654.96
2025-02-11,expense,Marketing & Advertising,Exp txn,310.12
2025-09-20,revenue,Service Revenue,Rev txn,382.99
2025-08-09,revenue,Subscription Income,Rev txn,73.92
2025-08-28,revenue,Product Sales,Rev txn,4287.9
2025-02-15,revenue,Online / Digital Sales,Rev txn,1236.4
2025-02-22,expense,Cost of Goods Sold (COGS),Exp txn,1180.12
2025-02-22,expense,Rent / Office Space,Exp txn,643.5
2025-03-17,expense,Cost of Goods Sold (COGS),Exp txn,1390.31
2025-09-21,revenue,Subscription Income,Rev txn,4810.18
2025-12-30,expense,Marketing & Advertising,Exp txn,162.32
2025-08-25,revenue,Online / Digital Sales,Rev txn,4649.04
2025-10-23,revenue,Subscription Income,Rev txn,2536.55
2025-12-03,expense,Rent / Office Space,Exp txn,1711.62
2025-05-01,revenue,Consulting / Retainers,Rev txn,1223.84
2025-12-15,revenue,Service Revenue,Rev txn,4358.86
2025-10-21,expense,Other Expense,Exp txn,803.3
2025-11-22,revenue,Online / Digital Sales,Rev txn,1141.83
2025-10-12,revenue,Consulting / Retainers,Rev txn,3196.24
2025-02-23,revenue,Subscription Income,Rev txn,2170.29
2025-04-08,expense,Rent / Office Space,Exp txn,328.15
2025-11-10,expense,Rent / Office Space,Exp txn,96.46
2025-06-25,revenue,Consulting / Retainers,Rev txn,4701.27
2025-08-09,revenue,Consulting / Retainers,Rev txn,4918.72
2025-03-30,expense,Software & Subscriptions,Exp txn,344.66
2025-07-20,revenue,Service Revenue,Rev txn,591.36
2025-10-28,revenue,Other Revenue,Rev txn,3585.74
2025-01-01,expense,Rent / Office Space,Exp txn,745.18
2025-06-17,expense,Cost of Goods Sold (COGS),Exp txn,1957.61
2025-03-12,revenue,Other Revenue,Rev txn,3990.06
2025-05-09,expense,Marketing & Advertising,Exp txn,599.01
2025-07-18,revenue,Product Sales,Rev txn,334.19
2025-07-21,revenue,Subscription Income,Rev txn,4576.65
2025-11-23,revenue,Service Revenue,Rev txn,3521.24
2025-03-23,revenue,Service Revenue,Rev txn,3484.29
2025-02-28,expense,Other Expense,Exp txn,496.19
2025-11-02,expense,Software & Subscriptions,Exp txn,1846.86
2025-03-07,revenue,Product Sales,Rev txn,341.96
2025-01-28,expense,Software & Subscriptions,Exp txn,736.75
2025-07-30,revenue,Product Sales,Rev txn,1672.84
2025-08-26,expense,Cost of Goods Sold (COGS),Exp txn,468.24
2025-01-25,expense,Other Expense,Exp txn,1902.53
2025-10-30,revenue,Online / Digital Sales,Rev txn,3682.38
2025-12-16,expense,Salaries & Wages,Exp txn,1286.02
2025-03-26,revenue,Product Sales,Rev txn,3745.16
2025-12-30,expense,Software & Subscriptions,Exp txn,1057.89
2025-04-02,revenue,Product Sales,Rev txn,3035.79
2025-02-08,expense,Rent / Office Space,Exp txn,332.37
2025-05-15,expense,Marketing & Advertising,Exp txn,349.29
2025-02-08,revenue,Service Revenue,Rev txn,1385.46
2025-04-30,revenue,Service Revenue,Rev txn,4932.08
2025-07-25,expense,Rent / Office Space,Exp txn,1556.07
2025-12-12,revenue,Other Revenue,Rev txn,1412.86
2025-09-01,expense,Cost of Goods Sold (COGS),Exp txn,13.8
2025-06-09,revenue,Product Sales,Rev txn,847.18
2025-06-10,revenue,Product Sales,Rev txn,50.46
2025-01-14,expense,Software & Subscriptions,Exp txn,1436.31
2025-02-06,expense,Software & Subscriptions,Exp txn,1565.61
2025-05-17,revenue,Subscription Income,Rev txn,2344.09
2025-05-01,revenue,Subscription Income,Rev txn,3241.19
2025-08-28,revenue,Online / Digital Sales,Rev txn,2506.96
2025-12-01,expense,Salaries & Wages,Exp txn,1003.77
2025-04-25,revenue,Product Sales,Rev txn,66.37
2025-08-07,revenue,Online / Digital Sales,Rev txn,4289.38
2025-03-30,expense,Rent / Office Space,Exp txn,1631.22
2025-06-06,expense,Salaries & Wages,Exp txn,1361.0
2025-09-13,expense,Other Expense,Exp txn,1368.94
2025-07-16,revenue,Subscription Income,Rev txn,2471.63
2025-05-20,revenue,Subscription Income,Rev txn,185.39
2025-03-17,revenue,Subscription Income,Rev txn,1794.0
2025-10-18,revenue,Other Revenue,Rev txn,817.6
2025-08-11,expense,Software & Subscriptions,Exp txn,1184.12
2025-11-24,revenue,Subscription Income,Rev txn,3329.93
2025-07-25,expense,Other Expense,Exp txn,1865.97
2025-11-11,expense,Rent / Office Space,Exp txn,783.13
2025-05-15,revenue,Online / Digital Sales,Rev txn,1301.19
2025-07-22,revenue,Online / Digital Sales,Rev txn,2404.77
2025-03-28,expense,Cost of Goods Sold (COGS),Exp txn,71.65
2025-10-22,revenue,Subscription Income,Rev txn,2411.85
2025-07-15,expense,Cost of Goods Sold (COGS),Exp txn,184.37
2025-07-31,expense,Rent / Office Space,Exp txn,1560.47
2025-12-15,revenue,Service Revenue,Rev txn,1220.7
2025-03-05,expense,Software & Subscriptions,Exp txn,1359.46
2025-12-27,expense,Salaries & Wages,Exp txn,1104.58
2025-03-18,revenue,Other Revenue,Rev txn,646.98
2025-04-25,expense,Other Expense,Exp txn,1474.52
2025-04-09,revenue,Subscription Income,Rev txn,681.48
2025-03-30,expense,Marketing & Advertising,Exp txn,1726.09
2025-04-08,expense,Cost of Goods Sold (COGS),Exp txn,51.13
2025-12-13,revenue,Online / Digital Sales,Rev txn,1544.14
2025-12-10,revenue,Service Revenue,Rev txn,1325.26
2025-09-11,expense,Software & Subscriptions,Exp txn,1030.18
2025-05-21,expense,Cost of Goods Sold (COGS),Exp txn,1773.26
2025-04-27,revenue,Other Revenue,Rev txn,540.57
2025-03-13,expense,Marketing & Advertising,Exp txn,1983.79
2025-04-17,revenue,Other Revenue,Rev txn,326.82
2025-12-08,expense,Marketing & Advertising,Exp txn,482.09
2025-01-01,expense,Software & Subscriptions,Exp txn,1227.15
2025-02-09,expense,Software & Subscriptions,Exp txn,392.79
2025-03-24,expense,Rent / Office Space,Exp txn,1078.65
2025-08-13,revenue,Online / Digital Sales,Rev txn,2372.7
2025-06-29,revenue,Subscription Income,Rev txn,4251.79
2025-12-03,expense,Marketing & Advertising,Exp txn,380.75
2025-08-20,revenue,Consulting / Retainers,Rev txn,3140.37
2025-08-24,expense,Software & Subscriptions,Exp txn,1382.76
2025-02-12,revenue,Other Revenue,Rev txn,60.78
2025-02-14,revenue,Subscription Income,Rev txn,4047.5
2025-08-10,expense,Software & Subscriptions,Exp txn,1520.55
2025-03-28,revenue,Other Revenue,Rev txn,571.78
2025-04-01,expense,Cost of Goods Sold (COGS),Exp txn,1083.85
2025-11-10,revenue,Subscription Income,Rev txn,2847.44
2025-11-22,expense,Software & Subscriptions,Exp txn,248.44
2025-01-31,expense,Software & Subscriptions,Exp txn,1003.2
2025-08-10,expense,Software & Subscriptions,Exp txn,965.69
2025-12-31,expense,Other Expense,Exp txn,1380.77
2025-07-10,revenue,Online / Digital Sales,Rev txn,751.89
2025-08-22,revenue,Online / Digital Sales,Rev txn,754.68
2025-05-06,expense,Cost of Goods Sold (COGS),Exp txn,1019.44
2025-07-27,expense,Marketing & Advertising,Exp txn,1837.24
2025-09-19,expense,Software & Subscriptions,Exp txn,1582.31
2025-12-18,revenue,Other Revenue,Rev txn,3419.17
2025-02-18,revenue,Subscription Income,Rev txn,1836.76
2025-08-12,revenue,Subscription Income,Rev txn,2237.5
2025-05-08,revenue,Consulting / Retainers,Rev txn,3724.71
2025-04-23,expense,Software & Subscriptions,Exp txn,32.77
2025-06-04,expense,Salaries & Wages,Exp txn,1802.8
2025-01-21,expense,Salaries & Wages,Exp txn,541.48
2025-11-10,expense,Other Expense,Exp txn,1111.71
2025-04-04,revenue,Other Revenue,Rev txn,3074.89
2025-07-24,revenue,Product Sales,Rev txn,2189.48
2025-10-01,revenue,Product Sales,Rev txn,3507.49
2025-06-17,revenue,Online / Digital Sales,Rev txn,2641.96
2025-01-27,expense,Salaries & Wages,Exp txn,843.9
2025-10-05,expense,Other Expense,Exp txn,714.44
2025-06-28,revenue,Service Revenue,Rev txn,536.18
2025-08-28,expense,Cost of Goods Sold (COGS),Exp txn,1945.35
2025-07-29,revenue,Consulting / Retainers,Rev txn,3504.52
2025-05-14,revenue,Subscription Income,Rev txn,2147.84
2025-05-06,expense,Salaries & Wages,Exp txn,293.78
2025-09-20,revenue,Other Revenue,Rev txn,3313.45
2025-12-17,expense,Cost of Goods Sold (COGS),Exp txn,1271.69
2025-04-02,expense,Marketing & Advertising,Exp txn,965.78
2025-10-27,revenue,Other Revenue,Rev txn,913.97
2025-04-17,revenue,Product Sales,Rev txn,1661.35
2025-11-24,expense,Other Expense,Exp txn,1192.96
2025-02-16,revenue,Product Sales,Rev txn,499.11
2025-05-31,revenue,Service Revenue,Rev txn,528.79
2025-06-10,revenue,Consulting / Retainers,Rev txn,4609.87
2025-08-06,expense,Cost of Goods Sold (COGS),Exp txn,1765.85
2025-10-04,revenue,Online / Digital Sales,Rev txn,648.78
2025-12-07,expense,Software & Subscriptions,Exp txn,1806.84
2025-07-22,revenue,Subscription Income,Rev txn,2417.91
2025-09-14,revenue,Other Revenue,Rev txn,3474.44
2025-06-23,revenue,Product Sales,Rev txn,1630.61
2025-02-09,expense,Software & Subscriptions,Exp txn,569.61
2025-03-12,revenue,Online / Digital Sales,Rev txn,3063.78
2025-09-06,revenue,Online / Digital Sales,Rev txn,3027.25
2025-03-13,expense,Rent / Office Space,Exp txn,1559.78
2025-08-17,expense,Marketing & Advertising,Exp txn,1421.75
2025-08-19,revenue,Consulting / Retainers,Rev txn,1362.12
2025-07-15,revenue,Service Revenue,Rev txn,1938.75
2025-07-14,expense,Cost of Goods Sold (COGS),Exp txn,1619.24
2025-06-13,revenue,Subscription Income,Rev txn,1231.23
2025-12-07,revenue,Consulting / Retainers,Rev txn,4668.9
2025-10-23,expense,Software & Subscriptions,Exp txn,722.69
2025-09-29,revenue,Service Revenue,Rev txn,170.85
2025-03-22,expense,Rent / Office Space,Exp txn,1958.86
2025-07-18,expense,Rent / Office Space,Exp txn,1261.92
2025-06-24,expense,Software & Subscriptions,Exp txn,1913.6
2025-03-20,revenue,Other Revenue,Rev txn,2721.36
2025-05-16,revenue,Consulting / Retainers,Rev txn,3757.36
2025-08-07,expense,Cost of Goods Sold (COGS),Exp txn,1317.42
2025-04-26,expense,Marketing & Advertising,Exp txn,1738.58
2025-05-08,revenue,Consulting / Retainers,Rev txn,615.12
2025-04-24,revenue,Consulting / Retainers,Rev txn,1527.46
2025-01-26,expense,Marketing & Advertising,Exp txn,1113.82
2025-07-11,revenue,Service Revenue,Rev txn,2867.46
2025-02-13,revenue,Other Revenue,Rev txn,545.28
2025-08-17,expense,Salaries & Wages,Exp txn,327.94
2025-10-21,revenue,Online / Digital Sales,Rev txn,3293.78
2025-10-22,revenue,Consulting / Retainers,Rev txn,3679.56
2025-04-04,expense,Cost of Goods Sold (COGS),Exp txn,406.74
2025-11-11,revenue,Other Revenue,Rev txn,1752.23
2025-11-04,expense,Cost of Goods Sold (COGS),Exp txn,564.62
2025-01-30,revenue,Consulting / Retainers,Rev txn,3843.37
2025-12-15,expense,Rent / Office Space,Exp txn,747.33
2025-06-12,expense,Rent / Office Space,Exp txn,326.28
2025-08-08,expense,Software & Subscriptions,Exp txn,1318.99
2025-02-24,revenue,Subscription Income,Rev txn,428.84
2025-12-26,revenue,Product Sales,Rev txn,3961.47
2025-02-11,revenue,Subscription Income,Rev txn,4624.48
2025-08-07,revenue,Subscription Income,Rev txn,2396.24
2025-08-14,expense,Other Expense,Exp txn,443.1
2025-03-01,revenue,Service Revenue,Rev txn,829.35
2025-07-12,revenue,Online / Digital Sales,Rev txn,1917.13
2025-11-05,expense,Salaries & Wages,Exp txn,1209.33
2025-06-29,revenue,Other Revenue,Rev txn,1333.79
2025-01-06,expense,Other Expense,Exp txn,1682.46
2025-11-25,revenue,Online / Digital Sales,Rev txn,3099.34
2025-03-16,expense,Software & Subscriptions,Exp txn,74.37
2025-12-05,revenue,Online / Digital Sales,Rev txn,4955.55
2025-12-19,revenue,Consulting / Retainers,Rev txn,3741.56
2025-09-17,revenue,Service Revenue,Rev txn,3110.83
2025-10-03,revenue,Other Revenue,Rev txn,4313.18
2025-01-31,revenue,Consulting / Retainers,Rev txn,141.02
2025-11-11,revenue,Other Revenue,Rev txn,2108.97
2025-03-17,revenue,Product Sales,Rev txn,4939.57
2025-03-06,revenue,Subscription Income,Rev txn,941.19
2025-03-24,expense,Rent / Office Space,Exp txn,712.93
2025-02-06,expense,Rent / Office Space,Exp txn,342.35
2025-05-13,revenue,Online / Digital Sales,Rev txn,950.27
2025-08-05,revenue,Service Revenue,Rev txn,2094.16
2025-11-15,revenue,Online / Digital Sales,Rev txn,4395.53
2025-04-06,revenue,Consulting / Retainers,Rev txn,3405.75
2025-02-23,expense,Cost of Goods Sold (COGS),Exp txn,1635.03
2025-01-14,revenue,Consulting / Retainers,Rev txn,85.77
2025-05-28,revenue,Online / Digital Sales,Rev txn,1052.67
2025-05-17,expense,Rent / Office Space,Exp txn,1539.48
2025-03-10,revenue,Other Revenue,Rev txn,2882.44
2025-03-09,expense,Marketing & Advertising,Exp txn,1244.68
2025-01-30,revenue,Product Sales,Rev txn,1825.77
2025-01-09,revenue,Consulting / Retainers,Rev txn,2372.53
2025-07-30,expense,Cost of Goods Sold (COGS),Exp txn,798.89
2025-11-11,expense,Cost of Goods Sold (COGS),Exp txn,1151.59
2025-11-10,expense,Software & Subscriptions,Exp txn,196.36
2025-06-28,expense,Other Expense,Exp txn,1185.39
2025-04-24,revenue,Online / Digital Sales,Rev txn,4863.22
2025-12-08,revenue,Consulting / Retainers,Rev txn,4761.52
2025-03-27,expense,Rent / Office Space,Exp txn,1439.87
2025-11-16,revenue,Other Revenue,Rev txn,3995.28
2025-09-14,revenue,Service Revenue,Rev txn,582.78
2025-10-03,revenue,Subscription Income,Rev txn,4760.64
2025-12-23,expense,Rent / Office Space,Exp txn,849.76
2025-01-31,revenue,Subscription Income,Rev txn,443.05
2025-03-26,revenue,Other Revenue,Rev txn,4655.12
2025-08-22,revenue,Consulting / Retainers,Rev txn,1393.9
2025-07-25,expense,Marketing & Advertising,Exp txn,1830.55
